index,gamma,rho_obs,z,mu_T,rho_N,residual,ratio,spacing
5050,5494.038480583097225,1.078042660399,2.9836299023,0.7680547053,0.827995737792,0.250046922607,1.3019905915,0.246011456331
5051,5495.280875462483891,1.078078646847,2.9837294997,0.7680608956,0.828030051036,0.250048595811,1.3019800978,1.242394879387
5052,5496.089727275413679,1.078102071181,2.9837943297,0.7680649249,0.828052386299,0.250049684882,1.3019732677,0.808851812930
5053,5497.373490396218585,1.078139241860,2.9838972046,0.7680713184,0.828087828884,0.250051412976,1.3019624299,1.283763120805
5054,5498.174123945101201,1.078162419385,2.9839613516,0.7680753048,0.828109928921,0.250052490463,1.3019556725,0.800633548883
5055,5498.633565305225602,1.078175718219,2.9839981579,0.7680775921,0.828122609532,0.250053108687,1.3019517953,0.459441360124
5056,5499.612797508679250,1.078204059037,2.9840765950,0.7680824664,0.828149632913,0.250054426123,1.3019435331,0.979232203454
5057,5500.353983645932203,1.078225506999,2.9841359552,0.7680861550,0.828170083899,0.250055423101,1.3019372807,0.741186137253
5058,5501.331224223354184,1.078253781335,2.9842142082,0.7680910175,0.828197043997,0.250056737338,1.3019290387,0.977240577422
5059,5503.211694478845857,1.078308174532,2.9843647488,0.7681003712,0.828248909082,0.250059265450,1.3019131842,1.880470255492
5060,5503.522536239298461,1.078317163938,2.9843896282,0.7681019169,0.828257480697,0.250059683242,1.3019105641,0.310841760453
5061,5504.579491040506582,1.078347726806,2.9844742151,0.7681071723,0.828286623170,0.250061103636,1.3019016566,1.056954801208
5062,5505.571935828686037,1.078376418963,2.9845536246,0.7681121057,0.828313981938,0.250062437024,1.3018932947,0.992444788179
5063,5506.330011485519208,1.078398331887,2.9846142716,0.7681158734,0.828334876563,0.250063455324,1.3018869088,0.758075656833
5064,5506.908179898226990,1.078415042388,2.9846605202,0.7681187465,0.828350810546,0.250064231841,1.3018820392,0.578168412708
5065,5508.017009501102621,1.078447085404,2.9847492036,0.7681242555,0.828381364622,0.250065720782,1.3018727019,1.108829602876
5066,5509.291230676581108,1.078483899950,2.9848510928,0.7681305847,0.828416468607,0.250067431343,1.3018619750,1.274221175478
5067,5509.945930302345914,1.078502812090,2.9849034348,0.7681338359,0.828434502049,0.250068310041,1.3018564647,0.654699625765
5068,5510.544264813349400,1.078520094061,2.9849512650,0.7681368068,0.828450981086,0.250069112975,1.3018514296,0.598334511003
5069,5511.757773875190651,1.078555138640,2.9850482556,0.7681428310,0.828484397538,0.250070741102,1.3018412198,1.213509061841
5070,5513.109958056238611,1.078594178890,2.9851563048,0.7681495416,0.828521624139,0.250072554751,1.3018298466,1.352184181048
5071,5514.001848704366239,1.078619924309,2.9852275588,0.7681539669,0.828546173595,0.250073750714,1.3018223470,0.891890648128
5072,5514.844462098076292,1.078644243459,2.9852948653,0.7681581468,0.828569363085,0.250074880374,1.3018152632,0.842613393710
5073,5515.501482955429310,1.078663203539,2.9853473399,0.7681614055,0.828587442473,0.250075761066,1.3018097406,0.657020857353
5074,5516.629656666066694,1.078695754715,2.9854374298,0.7681669999,0.828618481717,0.250077272998,1.3018002597,1.128173710637
5075,5517.161633410805734,1.078711101521,2.9854799041,0.7681696374,0.828633115726,0.250077985796,1.3017957900,0.531976744739
5076,5517.948299556428537,1.078733793059,2.9855427061,0.7681735371,0.828654753365,0.250079039694,1.3017891814,0.786666145623
5077,5519.095837607030262,1.078766888216,2.9856343014,0.7681792244,0.828686311503,0.250080576713,1.3017795434,1.147538050602
5078,5520.215397938824935,1.078799169861,2.9857236453,0.7681847717,0.828717093992,0.250082075869,1.3017701429,1.119560331795
5079,5521.614204753150261,1.078839494160,2.9858352483,0.7681917007,0.828755545748,0.250083948412,1.3017584011,1.398806814325
5080,5522.249630994144354,1.078857808625,2.9858859360,0.7681948475,0.828773009783,0.250084798842,1.3017530686,0.635426240994
5081,5522.970046465706218,1.078878570128,2.9859433963,0.7681984147,0.828792807260,0.250085762868,1.3017470237,0.720415471562
5082,5523.601350977462062,1.078896761335,2.9859937430,0.7682015402,0.828810153816,0.250086607519,1.3017417274,0.631304511756
5083,5525.239782350296991,1.078943963472,2.9861243813,0.7682096499,0.828855164388,0.250088799083,1.3017279856,1.638431372835
5084,5525.717122329117046,1.078957712691,2.9861624341,0.7682120119,0.828868275273,0.250089437419,1.3017239830,0.477339978820
5085,5526.662765223687529,1.078984947322,2.9862378097,0.7682166907,0.828894245524,0.250090701798,1.3017160550,0.945642894570
5086,5527.355332468716369,1.079004890387,2.9862930048,0.7682201167,0.828913262759,0.250091627627,1.3017102499,0.692567245029
5087,5528.166412501780542,1.079028242952,2.9863576362,0.7682241282,0.828935531253,0.250092711699,1.3017034525,0.811080033064
5088,5529.660934020356763,1.079071264150,2.9864767033,0.7682315181,0.828976555432,0.250094708718,1.3016909309,1.494521518576
5089,5530.203159249181226,1.079086869735,2.9865198939,0.7682341987,0.828991436650,0.250095433085,1.3016863891,0.542225228824
5090,5531.929612602777524,1.079136547965,2.9866573851,0.7682427313,0.829038809082,0.250097738883,1.3016719316,1.726453353596
5091,5532.461117364642632,1.079151838750,2.9866997045,0.7682453575,0.829053390188,0.250098448562,1.3016674819,0.531504761865
5092,5533.275825277342847,1.079175274115,2.9867645650,0.7682493825,0.829075737902,0.250099536213,1.3016606623,0.814707912700
5093,5533.953358476204812,1.079194760972,2.9868184975,0.7682527291,0.829094320393,0.250100440579,1.3016549920,0.677533198862
5094,5534.810789007363383,1.079219418523,2.9868867407,0.7682569637,0.829117833652,0.250101584871,1.3016478174,0.857430531159
5095,5535.656868324537754,1.079243745898,2.9869540700,0.7682611414,0.829141032104,0.250102713794,1.3016407392,0.846079317174
5096,5536.899525056139282,1.079279469349,2.9870529395,0.7682672759,0.829175097873,0.250104371475,1.3016303458,1.242656731602
5097,5537.790908369000135,1.079305089579,2.9871238470,0.7682716753,0.829199529304,0.250105560275,1.3016228922,0.891383312861
5098,5538.740727318239806,1.079332384835,2.9871993903,0.7682763621,0.829225558094,0.250106826741,1.3016149518,0.949818949240
5099,5539.814585079014250,1.079363238997,2.9872847834,0.7682816597,0.829254980729,0.250108258268,1.3016059765,1.073857760774
5100,5540.694583143286764,1.079388518709,2.9873547485,0.7682860001,0.829279087604,0.250109431105,1.3015986232,0.879998064273
5101,5541.576351543939381,1.079413845251,2.9874248431,0.7682903484,0.829303239186,0.250110606065,1.3015912567,0.881768400653
5102,5542.764646056709353,1.079447969598,2.9875192869,0.7682962068,0.829335780498,0.250112189100,1.3015813317,1.188294512770
5103,5543.113256672817442,1.079457979288,2.9875469901,0.7682979252,0.829345325854,0.250112653434,1.3015784205,0.348610616108
5104,5544.515208608563626,1.079498227314,2.9876583820,0.7683048345,0.829383706913,0.250114520402,1.3015667155,1.401951935746
5105,5545.192999163192326,1.079517682058,2.9877122256,0.7683081741,0.829402259263,0.250115422796,1.3015610580,0.677790554629
5106,5545.667895222008156,1.079531311669,2.9877499474,0.7683105138,0.829415256690,0.250116054978,1.3015570945,0.474896058816
5107,5546.535304578454088,1.079556203475,2.9878188389,0.7683147865,0.829438993977,0.250117209498,1.3015498564,0.867409356446
5108,5548.523919661123728,1.079613255523,2.9879767382,0.7683245790,0.829493400043,0.250119855480,1.3015332677,1.988615082670
5109,5549.358839814484782,1.079637202734,2.9880430154,0.7683286891,0.829516236695,0.250120966039,1.3015263053,0.834920153361
5110,5549.834823142450659,1.079650853293,2.9880807952,0.7683310319,0.829529254225,0.250121599068,1.3015223367,0.475983327966
5111,5550.807899778982573,1.079678756174,2.9881580202,0.7683358207,0.829555863187,0.250122892987,1.3015142248,0.973076636532
5112,5551.929911749658459,1.079710923690,2.9882470482,0.7683413411,0.829586539097,0.250124384593,1.3015048736,1.122011970676
5113,5552.207947116757168,1.079718893819,2.9882691066,0.7683427088,0.829594139664,0.250124754155,1.3015025567,0.278035367099
5114,5553.659789785949215,1.079760505685,2.9883842731,0.7683498496,0.829633822132,0.250126683552,1.3014904611,1.451842669192
5115,5554.238599943795634,1.079777092170,2.9884301785,0.7683526958,0.829649639597,0.250127452573,1.3014856400,0.578810157846
5116,5555.402430795447799,1.079810437880,2.9885224673,0.7683584176,0.829681439321,0.250128998559,1.3014759481,1.163830851652
5117,5556.199245743833671,1.079833263939,2.9885856415,0.7683623341,0.829703207159,0.250130056780,1.3014693141,0.796814948386
5118,5557.363922456235741,1.079866622108,2.9886779648,0.7683680576,0.829735018908,0.250131603200,1.3014596196,1.164676712402
5119,5558.202004496687550,1.079890621767,2.9887443871,0.7683721752,0.829757906042,0.250132715725,1.3014526453,0.838082040452
5120,5559.248178602726512,1.079920575359,2.9888272877,0.7683773141,0.829786471171,0.250134104188,1.3014439412,1.046174106039
5121,5560.367211776969270,1.079952608780,2.9889159446,0.7683828096,0.829817019797,0.250135588983,1.3014346332,1.119033174243
5122,5561.310135213797366,1.079979595883,2.9889906351,0.7683874392,0.829842756070,0.250136839813,1.3014267920,0.942923436828
5123,5561.791548798032636,1.079993372499,2.9890287637,0.7683898025,0.829855894174,0.250137478326,1.3014227893,0.481413584235
5124,5562.261884446336808,1.080006830947,2.9890660118,0.7683921111,0.829868728868,0.250138102079,1.3014188791,0.470335648304
5125,5563.637870900838607,1.080046197659,2.9891749646,0.7683988638,0.829906271148,0.250139926511,1.3014074423,1.375986454502
5126,5564.430162550765090,1.080068860557,2.9892376872,0.7684027511,0.829927883798,0.250140976759,1.3014008586,0.792291649926
5127,5565.566217326973856,1.080101350906,2.9893276087,0.7684083238,0.829958868542,0.250142482364,1.3013914205,1.136054776209
5128,5566.912177257101575,1.080139835809,2.9894341209,0.7684149243,0.829995570157,0.250144265652,1.3013802418,1.345959930128
5129,5567.644318652243783,1.080160765951,2.9894920479,0.7684185139,0.830015530499,0.250145235451,1.3013741626,0.732141395142
5130,5568.798580122037492,1.080193757889,2.9895833576,0.7684241718,0.830046993822,0.250146764067,1.3013645805,1.154261469794
5131,5568.912933770418931,1.080197026056,2.9895924027,0.7684247323,0.830050110569,0.250146915486,1.3013636313,0.114353648381
5132,5570.006356173319546,1.080228272099,2.9896788804,0.7684300906,0.830079908975,0.250148363124,1.3013545569,1.093422402901
5133,5571.437867776980966,1.080269170235,2.9897920715,0.7684371037,0.830118912401,0.250150257834,1.3013426801,1.431511603661
5134,5572.175581208444783,1.080290242527,2.9898503920,0.7684407170,0.830139008516,0.250151234012,1.3013365610,0.737713431464
5135,5572.586024225678557,1.080301965351,2.9898828365,0.7684427271,0.830150188292,0.250151777059,1.3013331570,0.410443017234
5136,5573.899529405042813,1.080339475083,2.9899866498,0.7684491585,0.830185960497,0.250153514585,1.3013222657,1.313505179364
5137,5574.441283883399592,1.080354943376,2.9900294604,0.7684518106,0.830200712300,0.250154231076,1.3013177746,0.541754478357
5138,5576.064762432888529,1.080401288293,2.9901577263,0.7684597562,0.830244910630,0.250156377663,1.3013043193,1.623478549489
5139,5577.183679281282821,1.080433221796,2.9902461066,0.7684652308,0.830275365144,0.250157856652,1.3012950488,1.118916848394
5140,5577.672276828444410,1.080447164193,2.9902846941,0.7684676209,0.830288661829,0.250158502365,1.3012910014,0.488597547162
5141,5578.644644373745905,1.080474907597,2.9903614777,0.7684723769,0.830315120400,0.250159787197,1.3012829479,0.972367545301
5142,5579.495916492832293,1.080499191959,2.9904286880,0.7684765397,0.830338280170,0.250160911789,1.3012758989,0.851272119086
5143,5580.333270376428118,1.080523075660,2.9904947894,0.7684806337,0.830361057878,0.250162017782,1.3012689666,0.837353883596
5144,5581.025573783575055,1.080542819405,2.9905494329,0.7684840179,0.830379887373,0.250162932032,1.3012632361,0.692303407147
5145,5581.822277193782611,1.080565537494,2.9906123083,0.7684879118,0.830401553520,0.250163983974,1.3012566425,0.796703410208
5146,5583.389191418452356,1.080610208774,2.9907359421,0.7684955683,0.830444156449,0.250166052325,1.3012436783,1.566914224670
5147,5584.323740890818954,1.080636845950,2.9908096642,0.7685001335,0.830469560354,0.250167285596,1.3012359484,0.934549472367
5148,5585.244570955993368,1.080663087727,2.9908822918,0.7685046308,0.830494587219,0.250168500508,1.3012283335,0.920830065174
5149,5585.708717008199528,1.080676313302,2.9909188954,0.7685068973,0.830507200511,0.250169112790,1.3012244959,0.464146052206
5150,5587.160081274639197,1.080717662001,2.9910333336,0.7685139831,0.830546635046,0.250171026956,1.3012124984,1.451364266440
5151,5587.886525281241120,1.080738354023,2.9910906016,0.7685175289,0.830566369216,0.250171984807,1.3012064948,0.726444006602
5152,5588.751061185498656,1.080762975948,2.9911587461,0.7685217480,0.830589851413,0.250173124535,1.3011993514,0.864535904258
5153,5589.691727171090861,1.080789761725,2.9912328794,0.7685263377,0.830615397352,0.250174364373,1.3011915806,0.940665985592
5154,5590.385173138885875,1.080809504944,2.9912875214,0.7685297205,0.830634226749,0.250175278196,1.3011858531,0.693445967795
5155,5591.400963623905227,1.080838421269,2.9913675513,0.7685346749,0.830661804723,0.250176616546,1.3011774649,1.015790485019
5156,5591.925240792589648,1.080853343717,2.9914088512,0.7685372316,0.830676036533,0.250177307184,1.3011731363,0.524277168684
5157,5593.555617029214773,1.080899740013,2.9915372593,0.7685451804,0.830720285630,0.250179454382,1.3011596788,1.630376236625
5158,5594.574594282586986,1.080928730606,2.9916174947,0.7685501468,0.830747934636,0.250180795970,1.3011512705,1.018977253372
5159,5595.711374711911958,1.080961066549,2.9917069888,0.7685556862,0.830778774256,0.250182292293,1.3011418925,1.136780429325
5160,5596.227736682097202,1.080975752398,2.9917476339,0.7685582019,0.830792780554,0.250182971844,1.3011376335,0.516361970185
5161,5596.856616829598352,1.080993636545,2.9917971307,0.7685612654,0.830809837179,0.250183799366,1.3011324471,0.628880147501
5162,5597.841768955218868,1.081021648346,2.9918746572,0.7685660636,0.830836552888,0.250185095458,1.3011243241,0.985152125621
5163,5598.606006812810847,1.081043375278,2.9919347894,0.7685697851,0.830857274567,0.250186100711,1.3011180240,0.764237857592
5164,5600.162150309786739,1.081087606559,2.9920572055,0.7685773608,0.830899459485,0.250188147075,1.3011051990,1.556143496976
5165,5600.549747047590245,1.081098621562,2.9920876911,0.7685792474,0.830909964901,0.250188656661,1.3011020053,0.387596737804
5166,5601.300750966579471,1.081119961962,2.9921467535,0.7685829023,0.830930318057,0.250189643905,1.3010958181,0.751003918989
5167,5603.081362651794734,1.081170548090,2.9922867575,0.7685915655,0.830978564122,0.250191983968,1.3010811527,1.780611685215
5168,5603.564840050677049,1.081184280623,2.9923247642,0.7685939172,0.830991661435,0.250192619188,1.3010771718,0.483477398882
5169,5604.347254349504510,1.081206501551,2.9923862636,0.7685977224,0.831012854531,0.250193647020,1.3010707303,0.782414298827
5170,5605.644654187447486,1.081243341470,2.9924882231,0.7686040308,0.831047990496,0.250195350974,1.3010600517,1.297399837943
5171,5606.542579545898661,1.081268833242,2.9925587751,0.7686083957,0.831072303260,0.250196529982,1.3010526629,0.897925358451
5172,5607.273178719413409,1.081289571673,2.9926161715,0.7686119466,0.831092082564,0.250197489108,1.3010466522,0.730599173515
5173,5608.005403503109846,1.081310353536,2.9926736881,0.7686155049,0.831111903325,0.250198450211,1.3010406291,0.732224783696
5174,5608.695582163806648,1.081329939571,2.9927278952,0.7686188583,0.831130583591,0.250199355979,1.3010349528,0.690178660697
5175,5609.563895924981807,1.081354577337,2.9927960835,0.7686230765,0.831154082010,0.250200495327,1.3010278127,0.868313761175
5176,5611.146743753713054,1.081399479672,2.9929203569,0.7686307638,0.831196908003,0.250202571669,1.3010148008,1.582847828731
5177,5612.157114643561727,1.081428135320,2.9929996653,0.7686356694,0.831224238658,0.250203896663,1.3010064974,1.010370889849
5178,5613.121400281544084,1.081455479110,2.9930753429,0.7686403502,0.831250318170,0.250205160940,1.3009985746,0.964285637982
5179,5613.727896996746495,1.081472674843,2.9931229345,0.7686432937,0.831266718864,0.250205955978,1.3009935924,0.606496715202
5180,5614.492287916933492,1.081494344634,2.9931829086,0.7686470030,0.831287386792,0.250206957841,1.3009873142,0.764390920187
5181,5615.741026437993241,1.081529738896,2.9932808670,0.7686530613,0.831321144743,0.250208594153,1.3009770601,1.248738521060
5182,5616.254524796165242,1.081544291217,2.9933211425,0.7686555521,0.831335024323,0.250209266894,1.3009728444,0.513498358172
5183,5617.320271437552037,1.081574489769,2.9934047211,0.7686607208,0.831363826875,0.250210662893,1.3009640963,1.065746641387
5184,5618.289089574102945,1.081601936824,2.9934806846,0.7686654183,0.831390005186,0.250211931638,1.3009561458,0.968818136551
5185,5619.268082017288179,1.081629667315,2.9935574325,0.7686701641,0.831416453888,0.250213213427,1.3009481136,0.978992443185
5186,5619.902394519334848,1.081647631980,2.9936071522,0.7686732385,0.831433588203,0.250214043777,1.3009429103,0.634312502047
5187,5621.023391660963171,1.081679375315,2.9936950062,0.7686786707,0.831463864379,0.250215510936,1.3009337166,1.120997141628
5188,5622.488604142266922,1.081720856271,2.9938098104,0.7686857690,0.831503428224,0.250217428047,1.3009217035,1.465212481304
5189,5623.413625843145383,1.081747038568,2.9938822734,0.7686902491,0.831528400531,0.250218638037,1.3009141214,0.925021700878
5190,5623.777120106693474,1.081757325921,2.9939107451,0.7686920093,0.831538212478,0.250219113443,1.3009111424,0.363494263548
5191,5624.755579135306107,1.081785014259,2.9939873763,0.7686967469,0.831564621305,0.250220392955,1.3009031247,0.978459028613
5192,5625.592184743385587,1.081808684624,2.9940528873,0.7687007968,0.831587197880,0.250221486745,1.3008962709,0.836605608079
5193,5626.502242711864710,1.081834429204,2.9941241389,0.7687052015,0.831611752870,0.250222676334,1.3008888168,0.910057968479
5194,5627.213187208193631,1.081854538178,2.9941797933,0.7687086418,0.831630932696,0.250223605482,1.3008829947,0.710944496329
5195,5628.348462444158940,1.081886644024,2.9942686506,0.7687141345,0.831661555135,0.250225088889,1.3008736996,1.135275235965
5196,5629.890648797948415,1.081930247039,2.9943893278,0.7687215936,0.831703143658,0.250227103381,1.3008610768,1.542186353789
5197,5630.380502229842932,1.081944094413,2.9944276523,0.7687239624,0.831716351304,0.250227743109,1.3008570683,0.489853431895
5198,5631.520288039643674,1.081976309676,2.9945168125,0.7687294730,0.831747078324,0.250229231352,1.3008477431,1.139785809801
5199,5632.197465155439204,1.081995446534,2.9945697763,0.7687327464,0.831765331158,0.250230115376,1.3008422039,0.677177115796
5200,5632.847100005566972,1.082013802893,2.9946205800,0.7687358861,0.831782839574,0.250230963319,1.3008368908,0.649634850128
5201,5634.370016211938491,1.082056826763,2.9947396545,0.7687432449,0.831823876125,0.250232950638,1.3008244387,1.522916206372
5202,5635.016250807583674,1.082075080007,2.9947901728,0.7687463667,0.831841286275,0.250233793732,1.3008191561,0.646234595645
5203,5635.929470274486448,1.082100870814,2.9948615524,0.7687507776,0.831865885880,0.250234984934,1.3008116923,0.913219466903
5204,5636.236694481527593,1.082109546387,2.9948855632,0.7687522613,0.831874160766,0.250235385622,1.3008091818,0.307224207041
5205,5637.490237062518645,1.082144939740,2.9949835191,0.7687583141,0.831907919509,0.250237020231,1.3007989398,1.253542580991
5206,5638.788714457923561,1.082181593516,2.9950849634,0.7687645822,0.831942880565,0.250238712951,1.3007883339,1.298477395405
5207,5640.134252591616132,1.082219566830,2.9951900598,0.7687710755,0.831979100329,0.250240466501,1.3007773469,1.345538133693
5208,5640.385710966422266,1.082226662397,2.9952096977,0.7687722888,0.831985868246,0.250240794151,1.3007752940,0.251458374806
5209,5641.872250768496997,1.082268602612,2.9953257730,0.7687794600,0.832025871875,0.250242730736,1.3007631604,1.486539802075
5210,5642.463399097841830,1.082285277794,2.9953719238,0.7687823111,0.832041777120,0.250243500674,1.3007583364,0.591148329345
5211,5643.093319440582491,1.082303044740,2.9954210963,0.7687853488,0.832058723742,0.250244320998,1.3007531967,0.629920342741
5212,5643.663127487791826,1.082319114506,2.9954655715,0.7687880962,0.832074051566,0.250245062940,1.3007485481,0.569808047209
5213,5645.328117414937878,1.082366061372,2.9955955034,0.7687961224,0.832118831005,0.250247230367,1.3007349684,1.664989927146
5214,5645.769016095280676,1.082378490847,2.9956299036,0.7687982473,0.832130686668,0.250247804179,1.3007313733,0.440898680343
5215,5647.161576573467755,1.082417742462,2.9957385378,0.7688049573,0.832168126294,0.250249616168,1.3007200207,1.392560478187
5216,5647.857206976795169,1.082437346328,2.9957927942,0.7688083084,0.832186825222,0.250250521106,1.3007143511,0.695630403327
5217,5648.974462993071029,1.082468827158,2.9958799217,0.7688136896,0.832216852921,0.250251974238,1.3007052469,1.117256016276
5218,5649.800756925361384,1.082492105569,2.9959443479,0.7688176686,0.832239056866,0.250253048703,1.3006985152,0.826293932290
5219,5650.839075232865071,1.082521352318,2.9960252922,0.7688226675,0.832266953727,0.250254398592,1.3006900580,1.038318307504
5220,5651.883418462844929,1.082550763354,2.9961066913,0.7688276943,0.832295007357,0.250255755997,1.3006815538,1.044343229980
5221,5652.345479579187668,1.082563774292,2.9961427008,0.7688299180,0.832307417823,0.250256356469,1.3006777918,0.462061116343
5222,5653.407356205339966,1.082593671092,2.9962254443,0.7688350275,0.832335934895,0.250257736197,1.3006691478,1.061876626152
5223,5654.192151373508750,1.082615763143,2.9962865870,0.7688388030,0.832357007448,0.250258755694,1.3006627606,0.784795168169
5224,5655.000372762493498,1.082638511439,2.9963495460,0.7688426905,0.832378706001,0.250259805437,1.3006561841,0.808221388985
5225,5655.819252623684406,1.082661556414,2.9964133261,0.7688466286,0.832400687583,0.250260868830,1.3006495220,0.818879861191
5226,5657.866738715883912,1.082719162314,2.9965727583,0.7688564722,0.832455635479,0.250263526835,1.3006328700,2.047486092200
5227,5658.411247459895094,1.082734478527,2.9966151480,0.7688590892,0.832470245026,0.250264233501,1.3006284429,0.544508744011
5228,5658.921215888583902,1.082748821835,2.9966548451,0.7688615400,0.832483926573,0.250264895262,1.3006242971,0.509968428689
5229,5659.894412872658904,1.082776190266,2.9967305909,0.7688662161,0.832510032343,0.250266157923,1.3006163868,0.973196984075
5230,5660.630422802744761,1.082796885352,2.9967878674,0.7688697520,0.832529772685,0.250267112668,1.3006104056,0.736009930086
5231,5661.929696761165360,1.082833411698,2.9968889591,0.7688759924,0.832564614008,0.250268797690,1.3005998495,1.299273958421
5232,5662.457451148033215,1.082848246006,2.9969300150,0.7688785267,0.832578764013,0.250269481992,1.3005955626,0.527754386868
5233,5663.557248248996984,1.082879155050,2.9970155600,0.7688838070,0.832608247285,0.250270907765,1.3005866307,1.099797100964
5234,5664.336708256300881,1.082901057606,2.9970761783,0.7688875486,0.832629139564,0.250271918042,1.3005803018,0.779460007304
5235,5665.460459801875913,1.082932629329,2.9971635574,0.7688929417,0.832659255075,0.250273374254,1.3005711793,1.123751545575
5236,5666.472615778431646,1.082961060423,2.9972422443,0.7688977982,0.832686374880,0.250274685544,1.3005629648,1.012155976556
5237,5667.316170462719128,1.082984751689,2.9973078131,0.7689018448,0.832708973511,0.250275778178,1.3005561200,0.843554684287
5238,5668.525315609320387,1.083018704427,2.9974017819,0.7689076440,0.832741360434,0.250277343993,1.3005463111,1.209145146601
5239,5669.472767900275358,1.083045303781,2.9974753993,0.7689121870,0.832766733154,0.250278570627,1.3005386270,0.947452290955
5240,5669.978563813660003,1.083059501985,2.9975146947,0.7689146119,0.832780276627,0.250279225358,1.3005345256,0.505795913385
5241,5671.149659068221808,1.083092370954,2.9976056641,0.7689202253,0.832811629947,0.250280741007,1.3005250311,1.171095254562
5242,5671.479959154305106,1.083101640214,2.9976313180,0.7689218083,0.832820471800,0.250281168415,1.3005223537,0.330300086083
5243,5672.290954890888315,1.083124397018,2.9976943006,0.7689256946,0.832842179308,0.250282217709,1.3005157807,0.810995736583
5244,5673.937158397051462,1.083170580018,2.9978221183,0.7689335810,0.832886232976,0.250284347041,1.3005024421,1.646203506163
5245,5674.814995125544556,1.083195201589,2.9978902619,0.7689377853,0.832909719401,0.250285482187,1.3004953314,0.877836728493
5246,5675.707528740345879,1.083220231474,2.9979595355,0.7689420592,0.832933595363,0.250286636111,1.3004881031,0.892533614801
5247,5676.972536522759583,1.083255700146,2.9980576999,0.7689481152,0.832967428946,0.250288271200,1.3004778608,1.265007782414
5248,5677.385026082540207,1.083267263945,2.9980897042,0.7689500896,0.832978459679,0.250288804265,1.3004745217,0.412489559781
5249,5678.347908881795775,1.083294254287,2.9981644037,0.7689546977,0.833004205867,0.250290048419,1.3004667283,0.962882799256
5250,5679.113903984792159,1.083315722447,2.9982238197,0.7689583629,0.833024684465,0.250291037982,1.3004605297,0.765995102996
5251,5680.339045053084192,1.083350052843,2.9983188338,0.7689642238,0.833057432493,0.250292620350,1.3004506179,1.225141068292
5252,5681.241565137187536,1.083375338151,2.9983888143,0.7689685403,0.833081552400,0.250293785751,1.3004433180,0.902520084103
5253,5682.099169924707894,1.083399361375,2.9984553019,0.7689726412,0.833104468438,0.250294892938,1.3004363827,0.857604787520
5254,5682.288150146846419,1.083404654601,2.9984699516,0.7689735448,0.833109517715,0.250295136887,1.3004348547,0.188980222139
5255,5683.970509043295351,1.083451768739,2.9986003464,0.7689815870,0.833154460594,0.250297308145,1.3004212544,1.682358896449
5256,5685.123793484791349,1.083484058192,2.9986897118,0.7689870984,0.833185262083,0.250298796110,1.3004119342,1.153284441496
5257,5686.093541225542140,1.083511203949,2.9987648414,0.7689917316,0.833211156968,0.250300046981,1.3004040991,0.969747740751
5258,5687.024519731125110,1.083537260098,2.9988369554,0.7689961787,0.833236012508,0.250301247590,1.3003965789,0.930978505583
5259,5687.481856548010910,1.083550058441,2.9988723765,0.7689983630,0.833248221150,0.250301837290,1.3003928853,0.457336816886
5260,5688.363844470026379,1.083574737527,2.9989406793,0.7690025748,0.833271763150,0.250302974376,1.3003857630,0.881987922015
5261,5689.508631787297418,1.083606764351,2.9990293179,0.7690080404,0.833302314412,0.250304449939,1.3003765208,1.144787317271
5262,5689.952695061552731,1.083619185829,2.9990636960,0.7690101601,0.833314163619,0.250305022210,1.3003729363,0.444063274255
5263,5691.140945770724102,1.083652419186,2.9991556738,0.7690158313,0.833345865939,0.250306553247,1.3003633467,1.188250709171
5264,5692.205217958837238,1.083682179184,2.9992380387,0.7690209094,0.833374254986,0.250307924198,1.3003547598,1.064272188113
5265,5693.589608697248877,1.083720882258,2.9993451547,0.7690275133,0.833411175229,0.250309707029,1.3003435933,1.384390738412
5266,5694.311966528280209,1.083741073304,2.9994010362,0.7690309584,0.833430436234,0.250310637070,1.3003377681,0.722357831031
5267,5694.609217468297174,1.083749381195,2.9994240294,0.7690323759,0.833438361455,0.250311019740,1.3003353713,0.297250940017
5268,5696.031917372012686,1.083789138346,2.9995340627,0.7690391589,0.833476287425,0.250312850921,1.3003239021,1.422699903716
5269,5697.172049668285581,1.083820992018,2.9996222221,0.7690445933,0.833506674030,0.250314317988,1.3003147135,1.140132296273
5270,5697.902079625018814,1.083841384668,2.9996786615,0.7690480723,0.833526127507,0.250315257161,1.3003088312,0.730029956733
5271,5698.374747827996543,1.083854586783,2.9997152002,0.7690503245,0.833538721623,0.250315865160,1.3003050232,0.472668202978
5272,5699.372993196989228,1.083882465218,2.9997923576,0.7690550802,0.833565316210,0.250317149008,1.3002969823,0.998245368993
5273,5700.481014348115423,1.083913403692,2.9998779840,0.7690603577,0.833594829986,0.250318573706,1.3002880593,1.108021151126
5274,5700.983872395575418,1.083927442650,2.9999168387,0.7690627524,0.833608222483,0.250319220168,1.3002840104,0.502858047460
5275,5702.732811445348489,1.083976260471,3.0000519487,0.7690710792,0.833654792472,0.250321467999,1.3002699322,1.748939049773
5276,5703.616227811558019,1.084000913422,3.0001201791,0.7690752840,0.833678310339,0.250322603083,1.3002628232,0.883416366210
5277,5704.505840610416271,1.084025735435,3.0001888774,0.7690795175,0.833701989530,0.250323745905,1.3002556658,0.889612798858
