# Name  Dist  Rad  Vobs  e_Vobs  Vgas  Vdisk  Vbulge  SBdisk  SBbulge
Z002274      1.269305   0.7676   0.97076903   0.000000   0.72619124   0.24457779   0.000000   0.74805769   2.68673552
Z002275      0.870158   0.7680   0.97081848   0.000000   0.72623793   0.24458055   0.000000   0.74806768   2.68687239
Z002276      1.287198   0.7683   0.97089161   0.000000   0.72630697   0.24458464   0.000000   0.74808245   2.68707477
Z002277      1.640154   0.7687   0.97098473   0.000000   0.72639490   0.24458984   0.000000   0.74810125   2.68733251
Z002278      0.553981   0.7690   0.97101618   0.000000   0.72642458   0.24459159   0.000000   0.74810760   2.68741953
Z002279      0.786365   0.7693   0.97106080   0.000000   0.72646671   0.24459409   0.000000   0.74811661   2.68754303
Z002280      0.797432   0.7697   0.97110603   0.000000   0.72650942   0.24459661   0.000000   0.74812574   2.68766822
Z002281      1.129586   0.7700   0.97117009   0.000000   0.72656990   0.24460019   0.000000   0.74813867   2.68784551
Z002282      1.021183   0.7703   0.97122798   0.000000   0.72662456   0.24460342   0.000000   0.74815036   2.68800572
Z002283      1.138151   0.7707   0.97129247   0.000000   0.72668545   0.24460702   0.000000   0.74816337   2.68818421
Z002284      1.432982   0.7710   0.97137363   0.000000   0.72676209   0.24461155   0.000000   0.74817975   2.68840884
Z002285      0.736358   0.7714   0.97141532   0.000000   0.72680145   0.24461387   0.000000   0.74818817   2.68852422
Z002286      1.401005   0.7717   0.97149461   0.000000   0.72687632   0.24461830   0.000000   0.74820416   2.68874367
Z002287      0.339490   0.7720   0.97151382   0.000000   0.72689445   0.24461937   0.000000   0.74820804   2.68879683
Z002288      1.455270   0.7724   0.97159613   0.000000   0.72697217   0.24462396   0.000000   0.74822464   2.68902463
Z002289      1.181896   0.7727   0.97166295   0.000000   0.72703526   0.24462769   0.000000   0.74823812   2.68920956
Z002290      0.499301   0.7730   0.97169117   0.000000   0.72706190   0.24462926   0.000000   0.74824381   2.68928765
Z002291      1.120953   0.7734   0.97175450   0.000000   0.72712171   0.24463279   0.000000   0.74825659   2.68946294
Z002292      0.490555   0.7737   0.97178221   0.000000   0.72714787   0.24463434   0.000000   0.74826218   2.68953963
Z002293      2.539380   0.7741   0.97192557   0.000000   0.72728323   0.24464233   0.000000   0.74829108   2.68993639
Z002294      0.171999   0.7744   0.97193527   0.000000   0.72729240   0.24464287   0.000000   0.74829304   2.68996325
Z002295      1.231089   0.7747   0.97200472   0.000000   0.72735798   0.24464674   0.000000   0.74830704   2.69015546
Z002296      1.031096   0.7751   0.97206286   0.000000   0.72741288   0.24464998   0.000000   0.74831876   2.69031638
Z002297      0.943966   0.7754   0.97211607   0.000000   0.72746312   0.24465295   0.000000   0.74832949   2.69046365
Z002298      0.414892   0.7758   0.97213946   0.000000   0.72748520   0.24465425   0.000000   0.74833420   2.69052836
Z002299      1.590773   0.7761   0.97222907   0.000000   0.72756983   0.24465925   0.000000   0.74835226   2.69077639
Z002300      0.839514   0.7764   0.97227635   0.000000   0.72761447   0.24466188   0.000000   0.74836179   2.69090723
Z002301      1.317804   0.7768   0.97235053   0.000000   0.72768452   0.24466601   0.000000   0.74837674   2.69111253
Z002302      0.821553   0.7771   0.97239676   0.000000   0.72772817   0.24466859   0.000000   0.74838605   2.69124048
Z002303      1.236019   0.7774   0.97246628   0.000000   0.72779382   0.24467246   0.000000   0.74840006   2.69143290
Z002304      1.040880   0.7778   0.97252481   0.000000   0.72784909   0.24467572   0.000000   0.74841185   2.69159487
Z002305      1.288125   0.7781   0.97259720   0.000000   0.72791745   0.24467975   0.000000   0.74842643   2.69179524
Z002306      0.721485   0.7785   0.97263774   0.000000   0.72795573   0.24468201   0.000000   0.74843459   2.69190743
Z002307      0.520681   0.7788   0.97266699   0.000000   0.72798335   0.24468364   0.000000   0.74844049   2.69198837
Z002308      1.321531   0.7791   0.97274119   0.000000   0.72805343   0.24468777   0.000000   0.74845543   2.69219375
Z002309      0.795599   0.7795   0.97278585   0.000000   0.72809560   0.24469025   0.000000   0.74846442   2.69231735
Z002310      1.238624   0.7798   0.97285535   0.000000   0.72816123   0.24469412   0.000000   0.74847841   2.69250971
Z002311      1.798409   0.7801   0.97295621   0.000000   0.72825648   0.24469973   0.000000   0.74849872   2.69278884
Z002312      0.672872   0.7805   0.97299393   0.000000   0.72829210   0.24470183   0.000000   0.74850631   2.69289324
Z002313      0.800002   0.7808   0.97303877   0.000000   0.72833444   0.24470433   0.000000   0.74851534   2.69301732
Z002314      0.634918   0.7812   0.97307434   0.000000   0.72836803   0.24470631   0.000000   0.74852250   2.69311578
Z002315      1.411968   0.7815   0.97315342   0.000000   0.72844272   0.24471071   0.000000   0.74853841   2.69333465
Z002316      1.137197   0.7818   0.97321709   0.000000   0.72850284   0.24471425   0.000000   0.74855122   2.69351085
Z002317      0.729149   0.7822   0.97325789   0.000000   0.72854138   0.24471652   0.000000   0.74855943   2.69362378
Z002318      0.826447   0.7825   0.97330413   0.000000   0.72858504   0.24471909   0.000000   0.74856874   2.69375176
Z002319      1.365343   0.7828   0.97338049   0.000000   0.72865716   0.24472333   0.000000   0.74858410   2.69396310
Z002320      1.145159   0.7832   0.97344451   0.000000   0.72871762   0.24472689   0.000000   0.74859698   2.69414028
Z002321      1.234373   0.7835   0.97351349   0.000000   0.72878276   0.24473073   0.000000   0.74861085   2.69433118
Z002322      1.026778   0.7839   0.97357084   0.000000   0.72883693   0.24473392   0.000000   0.74862239   2.69448991
Z002323      0.674802   0.7842   0.97360852   0.000000   0.72887251   0.24473601   0.000000   0.74862996   2.69459420
Z002324      1.207050   0.7845   0.97367590   0.000000   0.72893615   0.24473976   0.000000   0.74864351   2.69478069
Z002325      0.624789   0.7849   0.97371077   0.000000   0.72896908   0.24474169   0.000000   0.74865052   2.69487719
Z002326      0.622488   0.7852   0.97374550   0.000000   0.72900188   0.24474362   0.000000   0.74865751   2.69497331
Z002327      1.906179   0.7855   0.97385180   0.000000   0.72910227   0.24474953   0.000000   0.74867888   2.69526752
Z002328      1.021327   0.7859   0.97390873   0.000000   0.72915604   0.24475269   0.000000   0.74869032   2.69542507
Z002329      0.962412   0.7862   0.97396236   0.000000   0.72920669   0.24475567   0.000000   0.74870110   2.69557349
Z002330      0.920006   0.7866   0.97401360   0.000000   0.72925509   0.24475852   0.000000   0.74871140   2.69571532
Z002331      1.121721   0.7869   0.97407606   0.000000   0.72931408   0.24476199   0.000000   0.74872395   2.69588818
Z002332      0.980889   0.7872   0.97413066   0.000000   0.72936564   0.24476502   0.000000   0.74873492   2.69603929
Z002333      0.738688   0.7876   0.97417176   0.000000   0.72940446   0.24476730   0.000000   0.74874318   2.69615305
Z002334      1.542772   0.7879   0.97425758   0.000000   0.72948551   0.24477206   0.000000   0.74876042   2.69639055
Z002335      0.386758   0.7882   0.97427908   0.000000   0.72950582   0.24477326   0.000000   0.74876474   2.69645007
Z002336      0.856623   0.7886   0.97432670   0.000000   0.72955080   0.24477590   0.000000   0.74877431   2.69658186
Z002337      1.547837   0.7889   0.97441271   0.000000   0.72963204   0.24478068   0.000000   0.74879158   2.69681991
Z002338      1.581783   0.7893   0.97450056   0.000000   0.72971501   0.24478555   0.000000   0.74880922   2.69706304
Z002339      0.656146   0.7896   0.97453699   0.000000   0.72974942   0.24478757   0.000000   0.74881654   2.69716386
Z002340      1.074808   0.7899   0.97459664   0.000000   0.72980576   0.24479088   0.000000   0.74882852   2.69732895
Z002341      0.433466   0.7903   0.97462069   0.000000   0.72982847   0.24479222   0.000000   0.74883335   2.69739552
Z002342      1.185827   0.7906   0.97468647   0.000000   0.72989060   0.24479587   0.000000   0.74884655   2.69757756
Z002343      1.066050   0.7909   0.97474558   0.000000   0.72994643   0.24479915   0.000000   0.74885842   2.69774116
Z002344      1.114005   0.7913   0.97480732   0.000000   0.73000475   0.24480257   0.000000   0.74887081   2.69791204
Z002345      0.835044   0.7916   0.97485359   0.000000   0.73004845   0.24480514   0.000000   0.74888010   2.69804010
Z002346      1.710599   0.7920   0.97494833   0.000000   0.73013794   0.24481039   0.000000   0.74889911   2.69830230
Z002347      0.712965   0.7923   0.97498780   0.000000   0.73017522   0.24481258   0.000000   0.74890703   2.69841154
Z002348      0.607795   0.7926   0.97502144   0.000000   0.73020699   0.24481444   0.000000   0.74891378   2.69850464
Z002349      1.656735   0.7930   0.97511310   0.000000   0.73029357   0.24481953   0.000000   0.74893217   2.69875832
Z002350      0.980353   0.7933   0.97516731   0.000000   0.73034478   0.24482253   0.000000   0.74894305   2.69890836
Z002351      0.592905   0.7937   0.97520009   0.000000   0.73037574   0.24482435   0.000000   0.74894963   2.69899908
Z002352      0.749066   0.7940   0.97524149   0.000000   0.73041485   0.24482664   0.000000   0.74895793   2.69911366
Z002353      1.110021   0.7943   0.97530282   0.000000   0.73047278   0.24483004   0.000000   0.74897023   2.69928341
Z002354      1.174652   0.7947   0.97536770   0.000000   0.73053407   0.24483364   0.000000   0.74898325   2.69946297
Z002355      1.860011   0.7950   0.97547038   0.000000   0.73063106   0.24483932   0.000000   0.74900384   2.69974715
Z002356      0.333100   0.7953   0.97548876   0.000000   0.73064842   0.24484034   0.000000   0.74900752   2.69979802
Z002357      1.426298   0.7957   0.97556744   0.000000   0.73072274   0.24484470   0.000000   0.74902330   2.70001578
Z002358      0.535819   0.7960   0.97559699   0.000000   0.73075066   0.24484634   0.000000   0.74902922   2.70009756
Z002359      0.916011   0.7964   0.97564750   0.000000   0.73079836   0.24484913   0.000000   0.74903934   2.70023734
Z002360      1.169497   0.7967   0.97571195   0.000000   0.73085925   0.24485270   0.000000   0.74905226   2.70041572
Z002361      1.009786   0.7970   0.97576758   0.000000   0.73091180   0.24485578   0.000000   0.74906341   2.70056969
Z002362      1.238458   0.7974   0.97583578   0.000000   0.73097622   0.24485956   0.000000   0.74907708   2.70075845
Z002363      0.637452   0.7977   0.97587088   0.000000   0.73100937   0.24486150   0.000000   0.74908412   2.70085557
Z002364      1.182546   0.7980   0.97593596   0.000000   0.73107085   0.24486511   0.000000   0.74909716   2.70103569
Z002365      1.711825   0.7984   0.97603012   0.000000   0.73115980   0.24487032   0.000000   0.74911602   2.70129631
Z002366      0.572102   0.7987   0.97606158   0.000000   0.73118952   0.24487206   0.000000   0.74912233   2.70138337
Z002367      0.894554   0.7991   0.97611075   0.000000   0.73123597   0.24487478   0.000000   0.74913218   2.70151947
Z002368      1.184301   0.7994   0.97617583   0.000000   0.73129745   0.24487838   0.000000   0.74914521   2.70169959
Z002369      0.602895   0.7997   0.97620896   0.000000   0.73132874   0.24488021   0.000000   0.74915185   2.70179125
Z002370      1.113053   0.8001   0.97627008   0.000000   0.73138649   0.24488360   0.000000   0.74916409   2.70196043
Z002371      0.636427   0.8004   0.97630502   0.000000   0.73141950   0.24488553   0.000000   0.74917109   2.70205714
Z002372      2.086071   0.8007   0.97641950   0.000000   0.73152764   0.24489186   0.000000   0.74919401   2.70237397
Z002373      0.801252   0.8011   0.97646345   0.000000   0.73156916   0.24489429   0.000000   0.74920281   2.70249560
Z002374      0.790683   0.8014   0.97650681   0.000000   0.73161012   0.24489669   0.000000   0.74921149   2.70261560
Z002375      1.102094   0.8018   0.97656722   0.000000   0.73166719   0.24490003   0.000000   0.74922358   2.70278280
Z002376      0.640317   0.8021   0.97660231   0.000000   0.73170034   0.24490197   0.000000   0.74923061   2.70287991
Z002377      1.578222   0.8024   0.97668876   0.000000   0.73178201   0.24490675   0.000000   0.74924791   2.70311919
Z002378      0.746922   0.8028   0.97672966   0.000000   0.73182065   0.24490901   0.000000   0.74925610   2.70323238
Z002379      0.682398   0.8031   0.97676702   0.000000   0.73185595   0.24491107   0.000000   0.74926357   2.70333577
Z002380      1.052309   0.8034   0.97682461   0.000000   0.73191035   0.24491426   0.000000   0.74927510   2.70349516
Z002381      1.370188   0.8038   0.97689957   0.000000   0.73198117   0.24491840   0.000000   0.74929009   2.70370261
Z002382      1.114670   0.8041   0.97696052   0.000000   0.73203875   0.24492177   0.000000   0.74930229   2.70387130
Z002383      1.203001   0.8045   0.97702627   0.000000   0.73210087   0.24492540   0.000000   0.74931544   2.70405329
Z002384      1.176881   0.8048   0.97709057   0.000000   0.73216162   0.24492895   0.000000   0.74932830   2.70423125
Z002385      0.521825   0.8051   0.97711908   0.000000   0.73218855   0.24493053   0.000000   0.74933400   2.70431014
Z002386      0.758091   0.8055   0.97716048   0.000000   0.73222766   0.24493281   0.000000   0.74934228   2.70442472
Z002387      0.883273   0.8058   0.97720870   0.000000   0.73227322   0.24493548   0.000000   0.74935193   2.70455818
Z002388      1.588198   0.8061   0.97729537   0.000000   0.73235510   0.24494026   0.000000   0.74936926   2.70479805
Z002389      0.708243   0.8065   0.97733400   0.000000   0.73239160   0.24494240   0.000000   0.74937698   2.70490497
Z002390      1.339356   0.8068   0.97740704   0.000000   0.73246061   0.24494643   0.000000   0.74939158   2.70510711
Z002391      1.293784   0.8072   0.97747756   0.000000   0.73252723   0.24495032   0.000000   0.74940568   2.70530228
Z002392      0.467643   0.8075   0.97750304   0.000000   0.73255131   0.24495173   0.000000   0.74941077   2.70537280
Z002393      1.312886   0.8078   0.97757455   0.000000   0.73261888   0.24495568   0.000000   0.74942507   2.70557073
Z002394      0.994848   0.8082   0.97762872   0.000000   0.73267006   0.24495867   0.000000   0.74943589   2.70572066
Z002395      0.942503   0.8085   0.97768003   0.000000   0.73271853   0.24496150   0.000000   0.74944615   2.70586264
Z002396      0.928074   0.8088   0.97773053   0.000000   0.73276624   0.24496428   0.000000   0.74945624   2.70600242
Z002397      1.033927   0.8092   0.97778677   0.000000   0.73281938   0.24496739   0.000000   0.74946748   2.70615808
Z002398      0.328578   0.8095   0.97780464   0.000000   0.73283627   0.24496837   0.000000   0.74947105   2.70620753
Z002399      2.137059   0.8099   0.97792082   0.000000   0.73294603   0.24497478   0.000000   0.74949426   2.70652906
Z002400      1.243293   0.8102   0.97798837   0.000000   0.73300986   0.24497851   0.000000   0.74950775   2.70671601
Z002401      0.706802   0.8105   0.97802675   0.000000   0.73304613   0.24498063   0.000000   0.74951542   2.70682226
Z002402      0.357932   0.8109   0.97804619   0.000000   0.73306449   0.24498170   0.000000   0.74951930   2.70687605
Z002403      1.737313   0.8112   0.97814050   0.000000   0.73315360   0.24498690   0.000000   0.74953813   2.70713706
Z002404      0.368443   0.8116   0.97816049   0.000000   0.73317249   0.24498800   0.000000   0.74954212   2.70719239
Z002405      1.115861   0.8119   0.97822103   0.000000   0.73322969   0.24499134   0.000000   0.74955421   2.70735993
Z002406      1.261746   0.8122   0.97828945   0.000000   0.73329434   0.24499511   0.000000   0.74956787   2.70754930
Z002407      0.997911   0.8126   0.97834354   0.000000   0.73334545   0.24499809   0.000000   0.74957867   2.70769901
Z002408      1.158584   0.8129   0.97840632   0.000000   0.73340477   0.24500155   0.000000   0.74959120   2.70787276
Z002409      0.872261   0.8132   0.97845357   0.000000   0.73344942   0.24500415   0.000000   0.74960063   2.70800353
Z002410      1.266309   0.8136   0.97852214   0.000000   0.73351421   0.24500793   0.000000   0.74961432   2.70819331
Z002411      1.414072   0.8139   0.97859868   0.000000   0.73358652   0.24501215   0.000000   0.74962959   2.70840513
Z002412      0.163616   0.8143   0.97860753   0.000000   0.73359489   0.24501264   0.000000   0.74963136   2.70842963
Z002413      1.299668   0.8146   0.97867784   0.000000   0.73366132   0.24501651   0.000000   0.74964539   2.70862422
Z002414      0.628799   0.8149   0.97871184   0.000000   0.73369346   0.24501838   0.000000   0.74965217   2.70871833
Z002415      0.967964   0.8153   0.97876417   0.000000   0.73374290   0.24502127   0.000000   0.74966261   2.70886316
Z002416      1.622850   0.8156   0.97885187   0.000000   0.73382577   0.24502610   0.000000   0.74968011   2.70910588
Z002417      0.977896   0.8159   0.97890469   0.000000   0.73387569   0.24502901   0.000000   0.74969064   2.70925207
Z002418      1.451867   0.8163   0.97898308   0.000000   0.73394976   0.24503332   0.000000   0.74970628   2.70946903
Z002419      0.493315   0.8166   0.97900971   0.000000   0.73397492   0.24503479   0.000000   0.74971159   2.70954273
Z002420      0.922566   0.8170   0.97905950   0.000000   0.73402197   0.24503753   0.000000   0.74972151   2.70968051
Z002421      0.730965   0.8173   0.97909893   0.000000   0.73405923   0.24503970   0.000000   0.74972938   2.70978965
Z002422      1.762721   0.8176   0.97919399   0.000000   0.73414905   0.24504493   0.000000   0.74974833   2.71005273
Z002423      0.543347   0.8180   0.97922327   0.000000   0.73417673   0.24504654   0.000000   0.74975417   2.71013379
Z002424      0.761854   0.8183   0.97926433   0.000000   0.73421553   0.24504880   0.000000   0.74976235   2.71024742
Z002425      1.122244   0.8186   0.97932479   0.000000   0.73427266   0.24505213   0.000000   0.74977440   2.71041476
Z002426      1.547455   0.8190   0.97940812   0.000000   0.73435141   0.24505671   0.000000   0.74979101   2.71064539
Z002427      0.977529   0.8193   0.97946074   0.000000   0.73440113   0.24505961   0.000000   0.74980150   2.71079102
Z002428      1.054517   0.8197   0.97951749   0.000000   0.73445476   0.24506273   0.000000   0.74981281   2.71094806
Z002429      0.930238   0.8200   0.97956752   0.000000   0.73450204   0.24506548   0.000000   0.74982278   2.71108655
Z002430      0.812604   0.8203   0.97961122   0.000000   0.73454334   0.24506789   0.000000   0.74983148   2.71120749
Z002431      0.781221   0.8207   0.97965322   0.000000   0.73458303   0.24507020   0.000000   0.74983985   2.71132373
Z002432      1.011131   0.8210   0.97970756   0.000000   0.73463438   0.24507318   0.000000   0.74985068   2.71147413
Z002433      0.993666   0.8213   0.97976095   0.000000   0.73468483   0.24507612   0.000000   0.74986131   2.71162188
Z002434      1.814285   0.8217   0.97985838   0.000000   0.73477690   0.24508148   0.000000   0.74988072   2.71189153
Z002435      0.764420   0.8220   0.97989941   0.000000   0.73481568   0.24508373   0.000000   0.74988889   2.71200509
Z002436      0.666928   0.8224   0.97993520   0.000000   0.73484950   0.24508570   0.000000   0.74989602   2.71210415
Z002437      1.204921   0.8227   0.97999984   0.000000   0.73491059   0.24508925   0.000000   0.74990889   2.71228305
Z002438      1.135159   0.8230   0.98006072   0.000000   0.73496812   0.24509260   0.000000   0.74992101   2.71245153
Z002439      0.995788   0.8234   0.98011410   0.000000   0.73501857   0.24509553   0.000000   0.74993164   2.71259927
Z002440      0.648793   0.8237   0.98014887   0.000000   0.73505143   0.24509744   0.000000   0.74993856   2.71269550
Z002441      1.072308   0.8240   0.98020632   0.000000   0.73510572   0.24510060   0.000000   0.74994999   2.71285451
Z002442      1.186646   0.8244   0.98026987   0.000000   0.73516579   0.24510409   0.000000   0.74996264   2.71303040
Z002443      0.502802   0.8247   0.98029679   0.000000   0.73519123   0.24510557   0.000000   0.74996800   2.71310490
Z002444      2.206334   0.8251   0.98041487   0.000000   0.73530282   0.24511205   0.000000   0.74999150   2.71343170
Z002445      0.601937   0.8254   0.98044707   0.000000   0.73533325   0.24511382   0.000000   0.74999791   2.71352081
Z002446      0.906275   0.8257   0.98049553   0.000000   0.73537905   0.24511648   0.000000   0.75000755   2.71365495
Z002447      1.027343   0.8261   0.98055046   0.000000   0.73543096   0.24511950   0.000000   0.75001848   2.71380695
Z002448      0.428404   0.8264   0.98057335   0.000000   0.73545260   0.24512075   0.000000   0.75002303   2.71387032
Z002449      1.337064   0.8267   0.98064480   0.000000   0.73552012   0.24512468   0.000000   0.75003724   2.71406805
Z002450      1.168339   0.8271   0.98070720   0.000000   0.73557910   0.24512810   0.000000   0.75004966   2.71424075
Z002451      0.856566   0.8274   0.98075293   0.000000   0.73562232   0.24513061   0.000000   0.75005875   2.71436732
Z002452      1.179772   0.8278   0.98081590   0.000000   0.73568183   0.24513407   0.000000   0.75007127   2.71454159
Z002453      1.301613   0.8281   0.98088534   0.000000   0.73574746   0.24513788   0.000000   0.75008508   2.71473379
Z002454      0.813845   0.8284   0.98092874   0.000000   0.73578848   0.24514026   0.000000   0.75009371   2.71485391
Z002455      0.908488   0.8288   0.98097718   0.000000   0.73583426   0.24514292   0.000000   0.75010334   2.71498797
Z002456      1.257727   0.8291   0.98104422   0.000000   0.73589762   0.24514660   0.000000   0.75011667   2.71517349
Z002457      1.050758   0.8294   0.98110020   0.000000   0.73595053   0.24514967   0.000000   0.75012780   2.71532843
Z002458      0.778548   0.8298   0.98114166   0.000000   0.73598972   0.24515194   0.000000   0.75013604   2.71544319
Z002459      0.220347   0.8301   0.98115340   0.000000   0.73600081   0.24515258   0.000000   0.75013837   2.71547566
Z002460      1.568224   0.8305   0.98123688   0.000000   0.73607972   0.24515716   0.000000   0.75015497   2.71570672
Z002461      1.740398   0.8308   0.98132948   0.000000   0.73616724   0.24516224   0.000000   0.75017337   2.71596300
Z002462      0.705198   0.8311   0.98136699   0.000000   0.73620269   0.24516430   0.000000   0.75018082   2.71606681
Z002463      1.105487   0.8315   0.98142576   0.000000   0.73625824   0.24516752   0.000000   0.75019250   2.71622948
Z002464      0.891154   0.8318   0.98147313   0.000000   0.73630301   0.24517012   0.000000   0.75020191   2.71636057
Z002465      0.674760   0.8322   0.98150898   0.000000   0.73633690   0.24517208   0.000000   0.75020903   2.71645980
Z002466      1.196239   0.8325   0.98157253   0.000000   0.73639696   0.24517556   0.000000   0.75022165   2.71663567
Z002467      0.910697   0.8328   0.98162089   0.000000   0.73644267   0.24517821   0.000000   0.75023126   2.71676951
Z002468      1.312098   0.8332   0.98169053   0.000000   0.73650850   0.24518203   0.000000   0.75024509   2.71696227
Z002469      0.535192   0.8335   0.98171893   0.000000   0.73653535   0.24518359   0.000000   0.75025073   2.71704087
Z002470      1.528838   0.8338   0.98180003   0.000000   0.73661200   0.24518803   0.000000   0.75026683   2.71726533
Z002471      0.684001   0.8342   0.98183631   0.000000   0.73664629   0.24519002   0.000000   0.75027404   2.71736571
Z002472      1.769710   0.8345   0.98193011   0.000000   0.73673496   0.24519516   0.000000   0.75029266   2.71762533
Z002473      0.813933   0.8349   0.98197324   0.000000   0.73677572   0.24519752   0.000000   0.75030122   2.71774468
Z002474      0.371332   0.8352   0.98199291   0.000000   0.73679431   0.24519859   0.000000   0.75030513   2.71779912
Z002475      1.110621   0.8355   0.98205172   0.000000   0.73684991   0.24520182   0.000000   0.75031680   2.71796191
Z002476      1.217809   0.8359   0.98211619   0.000000   0.73691085   0.24520535   0.000000   0.75032960   2.71814034
Z002477      0.477961   0.8362   0.98214149   0.000000   0.73693476   0.24520673   0.000000   0.75033462   2.71821035
Z002478      1.413422   0.8365   0.98221627   0.000000   0.73700544   0.24521083   0.000000   0.75034946   2.71841731
Z002479      1.632841   0.8369   0.98230262   0.000000   0.73708706   0.24521555   0.000000   0.75036659   2.71865629
Z002480      0.829418   0.8372   0.98234646   0.000000   0.73712851   0.24521795   0.000000   0.75037529   2.71877763
Z002481      0.730315   0.8376   0.98238505   0.000000   0.73716499   0.24522006   0.000000   0.75038294   2.71888444
Z002482      0.713756   0.8379   0.98242276   0.000000   0.73720063   0.24522213   0.000000   0.75039043   2.71898881
Z002483      1.670632   0.8382   0.98251099   0.000000   0.73728403   0.24522696   0.000000   0.75040793   2.71923299
Z002484      0.452584   0.8386   0.98253488   0.000000   0.73730662   0.24522826   0.000000   0.75041267   2.71929912
Z002485      1.436728   0.8389   0.98261071   0.000000   0.73737830   0.24523241   0.000000   0.75042770   2.71950898
Z002486      0.351667   0.8392   0.98262926   0.000000   0.73739584   0.24523343   0.000000   0.75043138   2.71956033
Z002487      1.083379   0.8396   0.98268641   0.000000   0.73744986   0.24523655   0.000000   0.75044272   2.71971849
Z002488      1.678336   0.8399   0.98277490   0.000000   0.73753351   0.24524139   0.000000   0.75046026   2.71996340
Z002489      1.025858   0.8403   0.98282896   0.000000   0.73758461   0.24524435   0.000000   0.75047098   2.72011303
Z002490      0.932767   0.8406   0.98287810   0.000000   0.73763107   0.24524704   0.000000   0.75048072   2.72024903
Z002491      1.027083   0.8409   0.98293220   0.000000   0.73768220   0.24524999   0.000000   0.75049144   2.72039874
Z002492      0.891025   0.8413   0.98297911   0.000000   0.73772655   0.24525256   0.000000   0.75050074   2.72052858
Z002493      0.592487   0.8416   0.98301030   0.000000   0.73775603   0.24525426   0.000000   0.75050692   2.72061489
Z002494      0.862968   0.8419   0.98305571   0.000000   0.73779896   0.24525675   0.000000   0.75051592   2.72074058
Z002495      1.716863   0.8423   0.98314602   0.000000   0.73788434   0.24526168   0.000000   0.75053382   2.72099052
Z002496      0.788696   0.8426   0.98318749   0.000000   0.73792354   0.24526395   0.000000   0.75054204   2.72110530
Z002497      1.102000   0.8430   0.98324541   0.000000   0.73797830   0.24526711   0.000000   0.75055351   2.72126561
Z002498      1.097866   0.8433   0.98330310   0.000000   0.73803284   0.24527027   0.000000   0.75056494   2.72142527
Z002499      1.095141   0.8436   0.98336062   0.000000   0.73808722   0.24527341   0.000000   0.75057634   2.72158447
Z002500      0.694688   0.8440   0.98339710   0.000000   0.73812170   0.24527540   0.000000   0.75058356   2.72168543
Z002501      1.466812   0.8443   0.98347410   0.000000   0.73819449   0.24527961   0.000000   0.75059881   2.72189852
Z002502      0.462095   0.8446   0.98349835   0.000000   0.73821741   0.24528093   0.000000   0.75060361   2.72196563
Z002503      1.142783   0.8450   0.98355830   0.000000   0.73827409   0.24528421   0.000000   0.75061549   2.72213156
Z002504      0.713197   0.8453   0.98359570   0.000000   0.73830945   0.24528625   0.000000   0.75062289   2.72223508
Z002505      1.059009   0.8457   0.98365122   0.000000   0.73836194   0.24528928   0.000000   0.75063389   2.72238874
Z002506      1.847270   0.8460   0.98374803   0.000000   0.73845346   0.24529457   0.000000   0.75065305   2.72265667
Z002507      1.053267   0.8463   0.98380320   0.000000   0.73850562   0.24529758   0.000000   0.75066397   2.72280935
Z002508      0.487951   0.8467   0.98382875   0.000000   0.73852978   0.24529897   0.000000   0.75066903   2.72288007
Z002509      0.978826   0.8470   0.98388000   0.000000   0.73857822   0.24530177   0.000000   0.75067917   2.72302190
Z002510      0.756376   0.8473   0.98391958   0.000000   0.73861565   0.24530393   0.000000   0.75068701   2.72313146
Z002511      1.396246   0.8477   0.98399263   0.000000   0.73868471   0.24530792   0.000000   0.75070147   2.72333364
Z002512      1.017492   0.8480   0.98404585   0.000000   0.73873502   0.24531082   0.000000   0.75071200   2.72348092
Z002513      0.384586   0.8484   0.98406596   0.000000   0.73875404   0.24531192   0.000000   0.75071598   2.72353658
Z002514      1.994902   0.8487   0.98417022   0.000000   0.73885261   0.24531761   0.000000   0.75073661   2.72382515
Z002515      0.404474   0.8490   0.98419136   0.000000   0.73887259   0.24531876   0.000000   0.75074079   2.72388363
Z002516      1.254313   0.8494   0.98425687   0.000000   0.73893453   0.24532234   0.000000   0.75075375   2.72406496
Z002517      1.213815   0.8497   0.98432025   0.000000   0.73899445   0.24532579   0.000000   0.75076628   2.72424035
Z002518      1.097044   0.8501   0.98437750   0.000000   0.73904858   0.24532892   0.000000   0.75077761   2.72439882
Z002519      0.781557   0.8504   0.98441828   0.000000   0.73908714   0.24533114   0.000000   0.75078567   2.72451167
Z002520      0.541150   0.8507   0.98444651   0.000000   0.73911383   0.24533268   0.000000   0.75079125   2.72458980
Z002521      1.134465   0.8511   0.98450567   0.000000   0.73916976   0.24533591   0.000000   0.75080295   2.72475354
Z002522      0.871417   0.8514   0.98455110   0.000000   0.73921272   0.24533838   0.000000   0.75081194   2.72487927
Z002523      1.638255   0.8517   0.98463647   0.000000   0.73929343   0.24534304   0.000000   0.75082881   2.72511554
Z002524      1.256402   0.8521   0.98470191   0.000000   0.73935531   0.24534660   0.000000   0.75084175   2.72529666
Z002525      0.522215   0.8524   0.98472910   0.000000   0.73938102   0.24534809   0.000000   0.75084713   2.72537192
Z002526      1.248565   0.8528   0.98479410   0.000000   0.73944247   0.24535163   0.000000   0.75085997   2.72555180
